Text,Start Time,Duration
and computer vision when you can't see,4527.44,4.0
an object anymore even when it just,4529.28,4.24
walks behind a tree and reappears that's,4531.44,3.44
a really really,4533.52,3.44
i mean at least in academic literature,4534.88,4.4
it's tracking through occlusions it's,4536.96,3.6
very difficult,4539.28,2.48
yeah we're doing it,4540.56,2.8
i understand this yeah,4541.76,3.36
so some of it it's like object permanent,4543.36,3.12
it's like same thing happens with the,4545.12,3.599
humans with neural nets like when like a,4546.48,4.56
toddler grows up like there's a there's,4548.719,3.921
a point in time where,4551.04,2.4
uh,4552.64,2.8
they develop they have a sense of object,4553.44,4.0
permanence so before a certain age if,4555.44,3.36
you have a ball,4557.44,2.719
uh or a toy or whatever and you put it,4558.8,3.84
behind your back and you pop it out if,4560.159,3.841
they don't before they have object,4562.64,2.8
permanence it's like a new thing every,4564.0,3.6
time it's like whoa this toy went poof,4565.44,3.84
just faired and now it's back again and,4567.6,2.8
they can't believe it and that they can,4569.28,3.04
play peekaboo all day long because this,4570.4,3.27
peekaboo is fresh every time,4572.32,3.76
[Laughter],4573.67,4.41
but then we figure out object permanence,4576.08,3.68
then they realize oh no the object is,4578.08,3.76
not gone it's just behind your back,4579.76,4.479
um sometimes i wish we never did figure,4581.84,4.399
out objective permanence,4584.239,4.96
yeah so that's uh,4586.239,5.361
that's an important problem to solve,4589.199,3.761
yes so so,4591.6,2.559
like an important evolution of the,4592.96,3.12
neural nets in the car is,4594.159,4.161
uh,4596.08,2.24
um,4598.56,2.56
memory card,4599.84,5.359
memory across both time and space um so,4601.12,5.68
now you can't remember like you have to,4605.199,2.801
say like how long do you want to,4606.8,3.12
remember things for and and it's it,4608.0,3.76
there's there's a cost to remembering,4609.92,3.84
things for a long time so you could you,4611.76,3.439
know like run out of,4613.76,3.28
memory to if you try to remember too,4615.199,3.201
much for too long,4617.04,3.44
um and and then you also have things,4618.4,4.08
that are stale if if they're,4620.48,3.44
remember them for too long and then you,4622.48,3.12
also need things that are,4623.92,4.64
remembered over time so even if you,4625.6,4.88
like say have like,4628.56,4.48
fragrance like five seconds of memory uh,4630.48,5.04
on a time basis but like let's say you,4633.04,4.72
you're parked at light and you and you,4635.52,3.76
saw,4637.76,3.28
you use a pedestrian example that people,4639.28,4.48
were waiting to cross the,4641.04,4.88
across the road and you can't you can't,4643.76,4.16
quite see them because of an occlusion,4645.92,2.799
uh,4647.92,2.799
but they might wait for a minute before,4648.719,3.761
the light changes for them to cross the,4650.719,4.161
road you still need to remember that,4652.48,4.32
that that's where they were,4654.88,3.52
um and that they're probably going to,4656.8,4.0
cross the road type of thing um so even,4658.4,4.72
if that exceeds your,4660.8,4.16
your your time-based memory should not,4663.12,3.2
exceed your space,4664.96,3.04
memory,4666.32,3.76
and i just think the data engine side of,4668.0,4.8
that so getting the data to learn all,4670.08,4.88
the concepts that you're saying now is,4672.8,3.68
an incredible process it's this,4674.96,4.0
iterative process of just it's this this,4676.48,6.32
hydrogen at many parts,4678.96,3.84
we're changing the name to something,4683.199,4.321
else okay i'm sure it would be equally,4684.8,4.96
as yeah rick and morty like there's a,4687.52,4.0
lot of,4689.76,4.72
we've re-architected the neural net uh,4691.52,4.8
the neural nets in the cars so many,4694.48,3.28
times it's crazy,4696.32,3.2
oh so every time there's a new major,4697.76,3.36
version you'll rename it to something,4699.52,3.12
more ridiculous or,4701.12,4.0
uh or memorable and beautiful sorry not,4702.64,5.2
ridiculous of course,4705.12,2.72
if you see the full the full like uh,4708.0,5.199
array of neural nets that that that are,4710.56,4.24
operating in the car it kind of boggles,4713.199,3.921
the mind there's so there's so many,4714.8,4.96
layers it's crazy um,4717.12,4.16
so,4719.76,2.399
yeah,4721.28,2.56
um but,4722.159,2.56
and we,4723.84,2.96
we started off with,4724.719,3.201
uh,4726.8,3.84
simple neural nets that were uh,4727.92,4.48
basically,4730.64,4.24
image recognition on a single frame,4732.4,4.08
from a single camera,4734.88,3.52
uh and then,4736.48,4.8
uh trying to knit those together with,4738.4,4.64
it you know it with the,4741.28,3.04
c,4743.04,2.48
i should say we,4744.32,3.2
we're really primarily running c here,4745.52,3.679
because c plus plus is,4747.52,3.04
too much overhead and we have our own c,4749.199,2.401
compiler,4750.56,3.04
so to get maximum performance we,4751.6,4.32
actually wrote rotor and c compiler and,4753.6,3.599
are continuing to optimize our c,4755.92,3.04
compiler uh for,4757.199,3.281
maximum efficiency in fact we've just,4758.96,2.56
recently,4760.48,3.84
uh done a new rev on a c compiler that,4761.52,4.56
will compile directly to our autopilot,4764.32,3.28
hardware so you want to compile the,4766.08,3.36
whole thing down and with your own,4767.6,4.88
compiler yeah like so efficiency here,4769.44,4.32
because there's all kinds of compute,4772.48,3.6
there's cpu gpu there's like basic types,4773.76,3.52
of things,4776.08,2.4
and you have to somehow figure out the,4777.28,2.8
scheduling across all those things and,4778.48,3.6
so you're compiling the code down yeah,4780.08,3.52
it does all okay,4782.08,3.599
this is so that's why there's a lot of,4783.6,4.16
people involved,4785.679,3.921
there's a lot of hardcore,4787.76,5.28
software engineering at a very sort of,4789.6,5.68
bare metal level uh because,4793.04,4.08
we're trying to do a lot of compute,4795.28,3.84
that's constrained to,4797.12,3.599
the,4799.12,3.84
you know our full self-driving computer,4800.719,4.561
so and we want to try to have the,4802.96,4.08
highest frames per second,4805.28,3.52
um possible,4807.04,2.88
um,4808.8,3.76
within a sort of very finite amount of,4809.92,4.56
compute um,4812.56,4.32
and power so,4814.48,5.6
um we really put a lot of effort into,4816.88,5.12
the efficiency of our compute,4820.08,3.52
um,4822.0,3.36
and and uh so there's actually a lot of,4823.6,3.76
work done by,4825.36,3.68
some very talented software engineers at,4827.36,3.12
tesla that,4829.04,4.08
uh at a very foundational level to,4830.48,4.8
improve the efficiency of compute and,4833.12,4.16
how we use the,4835.28,3.919
the trip accelerators uh which are,4837.28,4.24
basically um,4839.199,5.121
dot you know uh doing matrix math dot,4841.52,3.679
products,4844.32,2.8
like a brazilian dot products,4845.199,4.321
and it's like what what are neural nets,4847.12,3.44
it's like,4849.52,2.8
compute wise like 99,4850.56,3.679
dot products,4852.32,3.6
so,4854.239,2.641
you know,4855.92,2.799
and you want to achieve as many,4856.88,3.68
high frame rates like video game you,4858.719,5.041
want yeah full resolution,4860.56,5.28
high frame rate high frame rate low,4863.76,3.52
latency,4865.84,3.28
um,4867.28,5.12
low jitter uh so,4869.12,5.92
um,4872.4,4.56
i think one of the things we're um,4875.04,5.44
moving towards now is no post processing,4876.96,4.96
of the,4880.48,4.88
image through the um,4881.92,6.96
the image signal processor so um,4885.36,5.52
like for what happens for,4888.88,4.48
cameras is that almost all cameras is,4890.88,3.92
they,4893.36,2.4
um,4894.8,2.879
there's a lot of post processing done in,4895.76,4.56
order to make pictures look pretty,4897.679,4.0
and so we don't care about pictures,4900.32,3.839
looking pretty um we we just want the,4901.679,5.281
data we so we're removing just raw,4904.159,4.48
photon counts,4906.96,3.84
so the system will,4908.639,3.6
like the,4910.8,2.96
image that,4912.239,3.44
that the computer sees is actually much,4913.76,3.52
more than what,4915.679,2.96
you see if you're represented on a,4917.28,3.52
camera it's got much more data,4918.639,3.841
and even in very low light conditions,4920.8,3.52
you can see that there's a small photon,4922.48,3.92
count difference between,4924.32,2.879
you know,4926.4,2.239
this spot here and that's about there,4927.199,3.361
which means that so it can see in the,4928.639,3.921
dark incredibly well,4930.56,3.92
um because it can detect these tiny,4932.56,4.4
differences in photon counts,4934.48,4.4
like much better than you'd,4936.96,3.36
possibly imagine,4938.88,2.56
um so,4940.32,3.2
and and then we also save,4941.44,5.92
uh 13 milliseconds on a latency uh,4943.52,4.96
so,4947.36,3.279
um from removing the post processing in,4948.48,5.679
the image yes yeah it's like um,4950.639,5.04
because we've got you know eight cameras,4954.159,4.721
and and then there's uh,4955.679,4.321
roughly i don't know one and a half,4958.88,2.96
milliseconds or so,4960.0,5.199
maybe 1.6 milliseconds of latency um,4961.84,5.92
for each camera and so,4965.199,3.52
like,4967.76,1.68
uh,4968.719,1.841
um,4969.44,3.759
going to just uh,4970.56,5.28
basically bypassing the image processor,4973.199,4.561
uh gets us back 13 milliseconds of,4975.84,4.0
latency which is important,4977.76,3.52
um,4979.84,3.2
and we track latency all the way from,4981.28,3.439
you know photon hits the,4983.04,3.36
the camera to,4984.719,2.96
you know all the steps that it's got to,4986.4,2.88
go through to get you know go through,4987.679,2.48
the,4989.28,1.919
um,4990.159,2.721
the various neural nets and the the c,4991.199,3.361
code and,4992.88,2.88
there's a little bit of c plus plus,4994.56,2.24
there as well,4995.76,1.84
um,4996.8,3.359
well i can maybe a lot but it the the,4997.6,4.639
core stuff is the heavy duty computers,5000.159,4.881
will see um,5002.239,4.561
and uh,5005.04,3.52
and so so we track that latency all the,5006.8,4.56
way to an output command to the um,5008.56,4.8
drive unit to accelerate,5011.36,3.359
the brakes just to,5013.36,3.44
slow down the steering you know turn,5014.719,4.081
left or right um,5016.8,3.68
so because you got to output a command,5018.8,3.04
that's going to go to a controller and,5020.48,2.719
like some of these controllers have an,5021.84,3.76
update frequency that's maybe 10 hertz,5023.199,3.921
or something like that which is slow,5025.6,2.559
that's like now you lose 100,5027.12,3.039
milliseconds potentially,5028.159,3.201
so,5030.159,4.801
um so then we want to update the,5031.36,5.359
the drivers on the,5034.96,3.84
like steering and braking control to,5036.719,4.0
have um,5038.8,3.76
more like uh 100 hertz instead of 10,5040.719,3.201
hertz and you could have 10 milliseconds,5042.56,2.72
latency instead of 100 milliseconds,5043.92,3.44
worst case latency and actually jitter,5045.28,4.08
is more of a challenge than than latency,5047.36,3.44
because latency is like you can you can,5049.36,2.879
you can anticipate and predict but if,5050.8,3.359
you're but if you've got a stack up of,5052.239,3.761
things going from the camera to the to,5054.159,2.961
the computer,5056.0,3.28
through then a series of other computers,5057.12,5.039
and finally to an actuator on the car if,5059.28,4.8
you have a stack up of,5062.159,2.961
uh,5064.08,2.88
of tolerances of timing tolerances then,5065.12,3.68
you can have quite a variable latency,5066.96,4.08
which is called jetter and and that,5068.8,3.439
makes it,5071.04,4.4
hard to to anticipate exactly what how,5072.239,5.121
you should turn the car or accelerate,5075.44,2.799
because,5077.36,2.44
you know if you got maybe,5078.239,4.321
150 200 milliseconds of jitter then you,5079.8,4.68
could be off by you know after 0.2,5082.56,3.679
seconds and this can make this could,5084.48,3.36
make a big difference so you have to,5086.239,3.841
interpolate somehow to to,5087.84,4.96
to uh deal with the effects of jitter so,5090.08,4.72
that you can make like,5092.8,4.96
robust controlled decisions,5094.8,4.72
the again you have to uh so the jitters,5097.76,4.64
and the sensor information or the jitter,5099.52,5.44
can occur at any stage in the pipeline,5102.4,4.48
you can if you have just if you have,5104.96,5.279
fixed latency you can anticipate um,5106.88,7.12
and and uh like say okay we know that uh,5110.239,6.241
our information is for argument's sake,5114.0,4.88
150 milliseconds stale,5116.48,4.84
like so for um,5118.88,4.64
145 milliseconds from,5121.32,5.319
photons taking camera to um,5123.52,5.92
where you can measure a change in the,5126.639,4.801
acceleration of the vehicle,5129.44,4.239
um,5131.44,3.04
so,5133.679,2.881
then uh then you can say okay well we're,5134.48,3.04
gonna,5136.56,2.8
and we know it's 150 milliseconds so,5137.52,3.36
we're going to take that into account,5139.36,3.279
and uh,5140.88,3.6
and compensate for that latency however,5142.639,4.161
if you've got then 150 milliseconds of,5144.48,4.56
latency plus 100 milliseconds of jitter,5146.8,3.76
that's which could be anywhere from zero,5149.04,3.52
to zero to 100 milliseconds on top so,5150.56,4.32
then your latency could be from 150 to,5152.56,3.52
150 milliseconds now you got 100,5154.88,2.24
milliseconds that you don't know what to,5156.08,1.84
do with,5157.12,4.16
and and that's basically random,5157.92,4.96
so getting rid of jitter is extremely,5161.28,2.8
important,5162.88,2.799
and that affects your control decisions,5164.08,3.2
and all those kinds of things,5165.679,2.96
okay,5167.28,2.8
um yeah the car is just going to,5168.639,2.801
fundamentally maneuver better with lower,5170.08,4.159
jitter um,5171.44,2.799
the cars will maneuver with superhuman,5174.48,3.84
ability and reaction time much faster,5176.159,4.08
than a human,5178.32,5.28
i mean i think over time the,5180.239,5.281
autopilot full self driving will be,5183.6,4.48
capable of maneuvers that um,5185.52,3.6
you know,5188.08,3.28
uh,5189.12,2.24
you know are far more than what like,5192.239,3.121
james bond could do in like the best,5193.92,3.2
movie type of thing that's exactly what,5195.36,4.319
i was imagining in my mind as you said,5197.12,4.64
um it's like an impossible maneuvers,5199.679,5.201
that a human couldn't do you know so,5201.76,5.76
well let me ask sort of uh looking back,5204.88,4.48
the six years looking out into the,5207.52,3.44
future based on your current,5209.36,3.52
understanding how hard do you think this,5210.96,4.48
is this full self-driving problem when,5212.88,5.04
do you think tesla will solve level four,5215.44,4.96
fsd,5217.92,2.48
i mean it's looking quite likely that it,5220.8,4.56
will be next year,5222.4,4.64
and what does the solution look like is,5225.36,3.839
it the current pool of fsd beta,5227.04,4.159
candidates,5229.199,3.761
they start getting greater and greater,5231.199,3.201
as they have been,5232.96,3.279
degrees of autonomy and then there's a,5234.4,2.799
certain,5236.239,2.96
level beyond which,5237.199,3.681
they can they can do their own they can,5239.199,3.601
read a book,5240.88,3.279
yeah so,5242.8,2.64
uh,5244.159,2.961
i mean you can see anybody who's been,5245.44,2.799
following the,5247.12,3.36
fossil driving beta closely,5248.239,4.801
will see that the um,5250.48,3.6
the,5253.04,3.119
rate of disengagements has been dropping,5254.08,3.2
rapidly,5256.159,3.281
so like a disengagement b where where,5257.28,4.0
the driver intervenes to prevent the car,5259.44,4.0
from doing something right uh,5261.28,3.919
dangerous potentially so,5263.44,4.4
um,5265.199,2.641
so the interventions,5269.52,3.84
you know per million miles has been,5272.0,3.679
dropping uh dramatically at some point,5273.36,4.24
the,5275.679,2.801
and that,5277.6,4.32
trend looks like it happens next year is,5278.48,4.96
the the the,5281.92,6.48
probability of an accident on fsd uh is,5283.44,6.799
uh less than that of the average human,5288.4,3.36
and then and then significantly less,5290.239,5.761
than that of the average human um so,5291.76,5.28
it certainly,5296.0,4.4
appears like we will get there next year,5297.04,4.639
um,5300.4,2.64
then of course,5301.679,2.881
that then there's going to be a case of,5303.04,2.96
okay we now have to prove this to,5304.56,3.36
regulators and prove it to you know and,5306.0,4.32
and we we want a standard that is not,5307.92,4.88
just equivalent to a human but,5310.32,3.919
uh much better than the average human i,5312.8,2.879
think it's got to be at least two or,5314.239,3.681
three times uh higher,5315.679,4.0
safety than a human so two or three,5317.92,3.52
times lower probability of injury than a,5319.679,2.801
human,5321.44,3.279
before before we would actually say like,5322.48,3.759
okay it's okay to go it's not going to,5324.719,2.401
be equivalent it's going to be much,5326.239,1.92
better,5327.12,4.079
so if you look uh 10 point fsd,5328.159,6.08
10.6 just came out recently 10.7 is on,5331.199,4.081
the way,5334.239,3.361
maybe 11 is on the way somewhere in the,5335.28,5.12
future yeah um we were hoping to get 11,5337.6,5.84
out this year but it's uh,5340.4,5.759
11 actually has a whole bunch of uh,5343.44,4.719
fundamental rewrites on the neural,5346.159,4.48
neural net architecture,5348.159,4.161
and some,5350.639,3.361
fundamental improvements,5352.32,2.96
in,5354.0,3.04
creating vector space,5355.28,4.24
uh so,5357.04,5.04
there is a some fundamental like leap,5359.52,4.48
that really deserves the 11. i mean,5362.08,4.72
that's a pretty cool number yeah yeah,5364.0,5.04
uh 11 would be uh,5366.8,4.24
a single stack for all you know one,5369.04,4.639
stack to rule them all um,5371.04,5.119
and uh,5373.679,4.0
but but there's just some really,5376.159,2.721
fundamental,5377.679,2.721
uh,5378.88,4.48
neural net architecture changes that are,5380.4,5.92
that that will allow for,5383.36,5.839
uh much more capability but but,5386.32,4.16
you know at first they're gonna have,5389.199,3.761
issues so like we have this working on,5390.48,4.48
like sort of alpha software and it's,5392.96,5.279
it's good but it's uh,5394.96,5.52
it's it it's basically taking a whole,5398.239,5.361
bunch of c c plus code and and deleting,5400.48,4.8
a massive amount of c plus plus go and,5403.6,3.2
replacing it with the neural net and you,5405.28,3.68
know andre um makes this point a lot,5406.8,3.439
which is like neural nets like kind of,5408.96,3.12
eating software,5410.239,3.841
you know over time there's like,5412.08,3.84
less and less conventional software more,5414.08,3.68
and more neural net we're just still,5415.92,3.68
software but it's you know,5417.76,3.28
still comes out the lines of software,5419.6,2.32
but,5421.04,3.84
uh let's just more more neural net stuff,5421.92,4.239
uh and less,5424.88,3.12
uh,5426.159,5.121
you know heuristics basically um,5428.0,5.12
if you're,5431.28,4.959
more more more uh matrix based,5433.12,5.28
stuff and less uh,5436.239,6.161
heuristics based stuff um,5438.4,4.0
and um,5442.56,2.639
you know like like like one of the big,5446.32,5.44
changes will be um,5448.8,5.359
like right now the neural nets,5451.76,4.64
uh will,5454.159,3.361
um,5456.4,5.36
deliver a giant bag of points,5457.52,6.159
to the c plus plus or c and c plus plus,5461.76,3.919
code yeah um,5463.679,4.401
we call the giant bag of points yeah uh,5465.679,4.721
and it's like so you go to pixel and and,5468.08,3.44
and,5470.4,2.56
something associated with that pixel,5471.52,3.76
like this pixel is probably car the,5472.96,4.8
pixel is probably lane line,5475.28,3.84
then you've got to assemble this giant,5477.76,2.56
bag of points,5479.12,4.559
in the c code and turn it into,5480.32,5.76
vectors,5483.679,2.401
and it does a pretty good job of it but,5486.96,2.88
it's,5488.88,2.08
it's a,5489.84,2.16
it's,5490.96,3.199
we want to just we need another layer of,5492.0,4.8
neural nets on top of that to take the,5494.159,4.321
giant bag of points,5496.8,4.16
and distill that down to,5498.48,5.679
uh vector space in the neural net part,5500.96,4.88
of the software as opposed to the,5504.159,2.801
heuristics,5505.84,2.72
part of the software,5506.96,3.44
this is a big improvement,5508.56,3.84
um you know that's all the way down it's,5510.4,3.839
what you want it's not even your only,5512.4,4.64
realness but it's it's it's uh this will,5514.239,5.361
be just a ga this is a game changer to,5517.04,4.8
not have the bag of points the giant bag,5519.6,4.8
of points that has to be assembled with,5521.84,5.92
um many lines of cfc plus plus uh and,5524.4,4.799
and have the,5527.76,3.2
and have a neural net just assemble,5529.199,4.161
those into a vector so so that the,5530.96,5.04
neural net is outputting,5533.36,4.4
um,5536.0,3.679
much much less data it's it's it's,5537.76,4.24
outputting this this is a lane line this,5539.679,4.0
is a curve this is drivable space this,5542.0,5.199
is a card this is a you know a,5543.679,5.04
pedestrian or a cyclist or something,5547.199,3.361
like that it's outputting,5548.719,3.281
um,5550.56,3.52
it's really outputting,5552.0,4.32
um profit vectors to,5554.08,3.28
the,5556.32,3.52
the cc plus less control control code as,5557.36,4.64
opposed to,5559.84,4.399
this sort of,5562.0,4.8
constructing the the vectors,5564.239,4.641
uh in c,5566.8,3.439
um,5568.88,2.72
which we've done i think quite a good,5570.239,4.4
job of but it's it's a it you're kind of,5571.6,5.2
hitting a local maximum on the how well,5574.639,3.761
the c can do this,5576.8,2.72
um,5578.4,3.2
so this is this is really this is really,5579.52,3.28
a big deal,5581.6,2.72
and and just all of the networks in the,5582.8,3.76
car need need to move to surround video,5584.32,4.0
there's still some legacy networks that,5586.56,5.36
are not surround video,5588.32,5.6
and all of the training needs to move to,5591.92,4.0
surround video and the efficiency of the,5593.92,3.84
training uh it needs to get better and,5595.92,2.88
it is,5597.76,3.08
and then we need to move everything to,5598.8,4.08
uh raw,5600.84,4.12
uh photon,5602.88,4.48
counts as opposed to um,5604.96,4.8
processed images okay so which is just,5607.36,3.92
quite a big reset on the training,5609.76,3.68
because the system's trained on post,5611.28,4.24
processed image images so we need to,5613.44,3.84
redo all the training,5615.52,2.719
uh,5617.28,3.52
to train against the the,5618.239,4.161
raw photon accounts instead of the,5620.8,4.16
post-processed image so ultimately it's,5622.4,4.08
kind of reducing the complexity of the,5624.96,4.719
whole thing so uh reducing reducing,5626.48,5.36
lines of code will actually go lower,5629.679,3.921
yeah that's fascinating,5631.84,3.68
um so you're doing fusion of all the,5633.6,3.52
sensors so reducing the complexity of,5635.52,4.0
having to deal with these cameras,5637.12,5.519
cameras really right yes,5639.52,3.119
um same with humans,5642.84,4.68
yeah well i guess we got years too okay,5645.28,3.359
yeah well we'll actually need to,5647.52,3.76
incorporate um sound as well um because,5648.639,4.881
you know you need to like listen for,5651.28,4.48
ambulance sirens or you know fire trucks,5653.52,4.159
you know uh,5655.76,3.6
somebody like,5657.679,2.881
you know yelling at you or something i,5659.36,2.56
don't know just that there's there's a,5660.56,2.8
little bit of audio that needs to be,5661.92,3.04
incorporated as well do you need a,5663.36,3.279
cookie bath break yeah we listen to the,5664.96,3.759
trolls take a break okay,5666.639,4.321
honestly frankly,5668.719,4.721
like the ideas are the easy thing and,5670.96,3.92
the implementation is the hard thing,5673.44,3.36
like the idea of going to the moon is is,5674.88,3.6
the easy part but going to the moon is,5676.8,3.76
the hard part it's the hard part um and,5678.48,3.679
there's a lot of like hardcore,5680.56,3.84
engineering that's got to get done,5682.159,4.56
at the hardware and software level uh,5684.4,5.92
likes it optimizing the c compiler and,5686.719,5.841
just you know uh,5690.32,4.16
cutting out latency,5692.56,3.2
everywhere,5694.48,2.56
like this is,5695.76,2.8
if we don't do this the system will not,5697.04,4.079
work properly um so,5698.56,4.32
the work of the engineers doing this,5701.119,4.401
they are like the unsung heroes you know,5702.88,4.72
but they are critical to the success of,5705.52,3.44
the situation,5707.6,2.72
i think you made it clear i mean at,5708.96,2.56
least to me it's super exciting,5710.32,3.04
everything that's going on outside of,5711.52,3.44
what andre is doing,5713.36,2.879
yeah just the whole infrastructure of,5714.96,2.8
the software,5716.239,2.96
i mean everything is going on with data,5717.76,3.919
engine uh whatever whatever it's called,5719.199,5.44
the whole process is just,5721.679,5.121
the scale of it is boggle's mind like,5724.639,3.841
the training the amount of work done,5726.8,3.359
with like we've written all this custom,5728.48,4.48
software for training and labeling,5730.159,4.801
um and to do order labeling auto,5732.96,3.759
leveling is essential,5734.96,3.199
um,5736.719,2.641
because especially when you've got like,5738.159,2.801
surround video,5739.36,4.4
it's very difficult to like label,5740.96,4.64
surround video from scratch is extremely,5743.76,4.32
difficult um,5745.6,3.84
like take a human,5748.08,3.2
such a long time to even label one video,5749.44,4.16
clip like several hours,5751.28,4.48
or the order label it,5753.6,4.24
basically would just apply like heavy,5755.76,3.28
duty,5757.84,2.56
uh,5759.04,3.119
like a lot of compute to the to the,5760.4,3.44
video clips um,5762.159,3.761
to pre-assign,5763.84,3.6
and guess what all the things are that,5765.92,2.96
are going on in the surround video and,5767.44,3.6
then there's like correcting it yeah and,5768.88,3.6
then all the human has to do is like,5771.04,3.76
tweet like say this you know chan adjust,5772.48,4.88
what is incorrect this this is like,5774.8,4.399
increasing increases productivity by,5777.36,3.839
effect 100 or more,5779.199,4.321
yeah uh so you've presented teslabot as,5781.199,4.161
primarily useful in the factory first of,5783.52,3.84
all i think humanoid robots are,5785.36,4.799
incredible from a fan of robotics i,5787.36,3.52
think,5790.159,3.601
uh the elegance of movement that cuba um,5790.88,5.68
the humanoid robots the bipedal robots,5793.76,5.6
show are just so cool so it's uh really,5796.56,4.0
interesting that you're working on this,5799.36,2.96
and also talking about applying the same,5800.56,4.079
kind of all the ideas of some of which,5802.32,4.0
we've talked about with data engine all,5804.639,3.441
the things that we're talking about with,5806.32,4.48
tesla autopilot just uh transferring,5808.08,4.639
that over to the just yet another,5810.8,3.68
robotics problem,5812.719,3.92
i have to ask since i care about human,5814.48,4.08
robot interaction so the human side of,5816.639,3.921
that so you've talked about mostly in,5818.56,5.119
the factory do you see it uh also do you,5820.56,4.8
see part of this problem that tesla bot,5823.679,3.681
has to solve is interacting with humans,5825.36,3.68
and potentially having a place like in,5827.36,3.04
the home,5829.04,3.199
so interacting not just sure not,5830.4,4.239
replacing labor but also like,5832.239,3.44
i don't know,5834.639,2.401
being a friend,5835.679,3.681
or an assistant yeah i think the,5837.04,4.4
possibilities are,5839.36,4.799
you know endless,5841.44,2.719
yeah i mean it's it's obviously like a,5847.04,4.96
it's not quite in tesla's primary,5849.6,3.84
mission direction of accelerating,5852.0,3.36
sustainable energy but,5853.44,3.12
it is a,5855.36,2.879
an extremely useful thing that we can do,5856.56,3.36
for the world which is to make a useful,5858.239,3.761
humanoid robot,5859.92,3.44
that is capable of,5862.0,4.719
interacting with the world and,5863.36,3.359
helping in in many different ways uh so,5867.199,6.161
certainly in fact reason and really just,5871.199,4.161
just i mean i think if you say like,5873.36,3.2
uh,5875.36,3.359
extrapolate to you know many years in,5876.56,3.52
the future it's like,5878.719,2.96
i i think,5880.08,4.8
uh work will become optional,5881.679,4.401
so,5884.88,3.04
like there's a lot of jobs that,5886.08,2.96
if you if,5887.92,3.36
people weren't paid to do it they would,5889.04,3.679
they wouldn't do it like it's not it's,5891.28,3.76
not fun you know necessarily like,5892.719,3.841
if you're washing dishes all day it's,5895.04,2.24
like,5896.56,1.679
you know,5897.28,2.32
even if you really like washing dishes,5898.239,2.641
you really want to do it for eight hours,5899.6,5.519
a day every day probably not so,5900.88,6.319
um and then there's like dangerous work,5905.119,4.321
and basically if it's dangerous boring,5907.199,3.841
uh has like,5909.44,3.44
potential for repetitive stress injury,5911.04,3.599
that kind of thing um,5912.88,3.52
then that's really where,5914.639,4.401
humanoid robots would add the most value,5916.4,4.08
initially,5919.04,3.119
um so that's,5920.48,5.52
what we're aiming for is is to um,5922.159,5.681
for the human robots to do jobs that,5926.0,3.679
people don't don't voluntarily want to,5927.84,3.04
do,5929.679,2.0
um,5930.88,2.16
and then we'll have to pair that,5931.679,3.201
obviously with some kind of universal,5933.04,4.0
basic income in the future,5934.88,3.52
so,5937.04,3.84
i think um,5938.4,4.0
so do you see a world when there's like,5940.88,5.279
hundreds of millions of tesla bots,5942.4,5.68
doing different performing different,5946.159,6.0
tasks throughout the world,5948.08,5.2
yeah i haven't really thought about it,5952.159,2.641
that far into the future but i guess,5953.28,4.32
that there may be something like that um,5954.8,4.96
so,5957.6,2.16
ask a wild question so,5960.239,4.561
the the number of tesla cars has been,5962.48,4.32
accelerating there's been close to 2,5964.8,4.16
million produced many of them have,5966.8,4.24
autopilot i think we're over 2 million,5968.96,3.36
now yeah,5971.04,2.56
do you think there will ever be a time,5972.32,3.6
when there will be more tesla bots,5973.6,5.88
than tesla cars,5975.92,3.56
yeah i i i i,5980.639,3.121
you know actually it's funny you asked,5982.4,2.719
this question because normally i do try,5983.76,2.479
to think,5985.119,2.161
pretty far into the future but i haven't,5986.239,3.601
really thought that far into the future,5987.28,4.16
with the with the,5989.84,5.6
tesla bot or it's code named optimus,5991.44,7.199
i call it optimus subprime,5995.44,3.199
because that's not it's not like a giant,5999.119,5.201
you know transformer robot um,6001.119,4.241
so,6004.32,2.56
uh,6005.36,3.44
but it's meant to be a general purpose,6006.88,3.52
help help robot,6008.8,3.839
um,6010.4,2.239
and and basically like like the things,6014.56,2.48
that were,6016.08,2.32
basically,6017.04,2.96
like tesla,6018.4,4.799
i think um is the has the most advanced,6020.0,4.88
real-world ai,6023.199,3.04
uh for interacting with the real world,6024.88,3.04
which we've developed as a function of,6026.239,3.841
to to make self-driving work,6027.92,4.239
um and so,6030.08,4.24
along with custom hardware and,6032.159,3.52
like a lot of,6034.32,3.6
you know uh hardcore low-level software,6035.679,4.081
to have it run efficiently and be you,6037.92,3.68
know power efficient because because you,6039.76,3.68
know it's one thing to do neural nets if,6041.6,3.2
you've got a gigantic server room with,6043.44,3.52
10 000 computers but now let's say you,6044.8,3.76
just you have to now distill that down,6046.96,2.48
into,6048.56,2.4
one computer that's running at low power,6049.44,3.92
in a humanoid robot or a car,6050.96,3.679
that's actually very difficult a lot of,6053.36,2.72
hardcore software work is required for,6054.639,2.321
that,6056.08,2.88
um,6056.96,2.719
so,6058.96,3.759
so since we're kind of like solving the,6059.679,5.361
navigate the real world,6062.719,4.801
with neural nets problem for,6065.04,3.92
cars which are kind of like robots with,6067.52,2.48
four wheels,6068.96,2.64
then it's like kind of a natural,6070.0,3.6
extension of that is to,6071.6,6.32
